index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Mean of T,Variance of T,Region of Failure
2748,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
2749,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 2, 3, 3]"
2750,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2751,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2752,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2753,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
2754,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
2755,2,980,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2756,3,0,-1.0,-1.0,5893.6,3,50.0,980.3948612244983,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2757,4,0,-1.0,-1.0,5893.6,4,50.0,980.3948612244983,41,50.0,4619.0,4619,1274.6000000000004,0.0,1,1,1,1,0.25,0.25,0.25,0.25,1.5,1.25,"[0, 3, 2, 1]"
2758,5,0,-1.0,-1.0,5893.6,5,50.0,980.3948612244983,20,50.0,4620.0,4620,1273.6000000000004,0.0,1,1,2,1,0.2,0.2,0.4,0.2,1.6,1.0399999999999996,"[0, 3, 2, 1, 2]"
2759,6,0,-1.0,-1.0,5893.6,6,50.0,980.3948612244983,33,50.0,4626.0,4626,1267.6000000000004,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 2, 1, 2, 3]"
2760,7,0,-1.0,-1.0,5893.6,-1,50.0,980.3948612244983,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 2, 1, 2, 3, 3]"
2761,2,961,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2762,3,0,-1.0,-1.0,5893.6,3,50.0,961.1849899987658,34,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2763,4,0,-1.0,-1.0,5893.6,4,50.0,961.1849899987658,33,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
2764,5,0,-1.0,-1.0,5893.6,5,50.0,961.1849899987658,20,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
2765,6,0,-1.0,-1.0,5893.6,6,50.0,961.1849899987658,14,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 3, 2, 2]"
2766,7,0,-1.0,-1.0,5893.6,7,50.0,961.1849899987658,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 3, 3, 2, 2, 3]"
2767,8,0,-1.0,-1.0,5893.6,-1,50.0,961.1849899987658,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,5,0.125,0.0,0.25,0.625,2.375,0.984375,"[0, 3, 3, 3, 2, 2, 3, 3]"
2768,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4618.0,4618,1275.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2769,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,14,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2770,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,20,50.0,4626.0,4626,1267.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2771,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,41,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,1,0.2,0.2,0.4,0.2,1.6,1.0399999999999996,"[0, 3, 2, 2, 1]"
2772,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2773,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2774,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2775,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
2776,6,0,-1.0,-1.0,5893.6,6,50.0,1794.731102109196,39,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
2777,7,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
2778,2,814,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2779,3,0,-1.0,-1.0,5893.6,3,50.0,814.3362408846982,34,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2780,4,0,-1.0,-1.0,5893.6,4,50.0,814.3362408846982,37,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
2781,5,0,-1.0,-1.0,5893.6,5,50.0,814.3362408846982,14,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 3, 2]"
2782,6,0,-1.0,-1.0,5893.6,6,50.0,814.3362408846982,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,1,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,2.0,1.333333333333333,"[0, 3, 3, 3, 2, 1]"
2783,7,0,-1.0,-1.0,5893.6,-1,50.0,814.3362408846982,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,1,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,2.142857142857143,1.2653061224489797,"[0, 3, 3, 3, 2, 1, 3]"
2784,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2785,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,14,50.0,4620.0,4620,1273.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2786,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,37,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
2787,5,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 3, 2]"
2788,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2789,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360028,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2790,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360028,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2791,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360028,39,50.0,4620.0,4620,1273.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
2792,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360028,33,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
2793,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360028,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
2794,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2795,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2796,4,0,-1.0,-1.0,5893.6,4,50.0,1038.0000000000007,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,3,0.25,0.0,0.0,0.75,2.25,1.6875,"[0, 3, 3, 3]"
2797,5,0,-1.0,-1.0,5893.6,5,50.0,1038.0000000000007,39,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,0,4,0.2,0.0,0.0,0.8,2.4000000000000004,1.4399999999999986,"[0, 3, 3, 3, 3]"
2798,6,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,0,5,0.16666666666666666,0.0,0.0,0.8333333333333334,2.5,1.25,"[0, 3, 3, 3, 3, 3]"
2799,2,961,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2800,3,0,-1.0,-1.0,5893.6,3,50.0,961.1849899987702,41,50.0,4623.0,4623,1270.6000000000004,0.0,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,1.5555555555555558,"[0, 3, 1]"
2801,4,0,-1.0,-1.0,5893.6,4,50.0,961.1849899987702,20,50.0,4623.0,4623,1270.6000000000004,0.0,1,1,1,1,0.25,0.25,0.25,0.25,1.5,1.25,"[0, 3, 1, 2]"
2802,5,0,-1.0,-1.0,5893.6,5,50.0,961.1849899987702,37,50.0,4622.0,4622,1271.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 1, 2, 3]"
2803,6,0,-1.0,-1.0,5893.6,6,50.0,961.1849899987702,14,50.0,4625.0,4625,1268.6000000000004,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 1, 2, 3, 2]"
2804,7,0,-1.0,-1.0,5893.6,-1,50.0,961.1849899987702,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,3,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.9999999999999998,1.1428571428571432,"[0, 3, 1, 2, 3, 2, 3]"
2805,2,1038,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2806,3,0,-1.0,-1.0,5893.6,3,50.0,1038.0000000000007,34,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2807,4,0,-1.0,-1.0,5893.6,-1,50.0,1038.0000000000007,14,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
2808,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2809,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,39,50.0,4618.0,4618,1275.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2810,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
2811,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 2, 3]"
2812,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 2, 3, 2]"
2813,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2814,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2815,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 2, 3]"
2816,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 3, 2]"
2817,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 3, 2, 3]"
2818,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2819,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2820,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2821,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
2822,6,0,-1.0,-1.0,5893.6,6,50.0,1794.731102109196,39,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
2823,7,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
2824,2,1794,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2825,3,0,-1.0,-1.0,5893.6,3,50.0,1794.731102109196,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2826,4,0,-1.0,-1.0,5893.6,4,50.0,1794.731102109196,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2827,5,0,-1.0,-1.0,5893.6,5,50.0,1794.731102109196,37,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
2828,6,0,-1.0,-1.0,5893.6,6,50.0,1794.731102109196,39,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
2829,7,0,-1.0,-1.0,5893.6,-1,50.0,1794.731102109196,33,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
2830,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2831,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,39,50.0,4618.0,4618,1275.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2832,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
2833,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 2, 3]"
2834,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 2, 3, 2]"
2835,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2836,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,33,50.0,4623.0,4623,1270.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2837,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
2838,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 3, 2, 2]"
2839,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 3, 2, 2, 3]"
2840,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 3, 2, 2, 3, 3]"
2841,2,814,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2842,3,0,-1.0,-1.0,5893.6,3,50.0,814.3362408846982,33,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2843,4,0,-1.0,-1.0,5893.6,4,50.0,814.3362408846982,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
2844,5,0,-1.0,-1.0,5893.6,5,50.0,814.3362408846982,39,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,3,0.2,0.0,0.2,0.6,2.1999999999999997,1.3600000000000003,"[0, 3, 3, 2, 3]"
2845,6,0,-1.0,-1.0,5893.6,6,50.0,814.3362408846982,34,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,1,4,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,2.3333333333333335,1.2222222222222214,"[0, 3, 3, 2, 3, 3]"
2846,7,0,-1.0,-1.0,5893.6,-1,50.0,814.3362408846982,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 3, 2, 3, 3, 2]"
2847,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2848,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,39,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,0,2,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,2.0,"[0, 3, 3]"
2849,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,2,0.25,0.0,0.25,0.5,2.0,1.5,"[0, 3, 3, 2]"
2850,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,1,1,1,2,0.2,0.2,0.2,0.4,1.8000000000000003,1.3599999999999985,"[0, 3, 3, 2, 1]"
2851,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,1,1,2,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,1.1388888888888893,"[0, 3, 3, 2, 1, 2]"
2852,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2853,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360028,14,50.0,4624.0,4624,1269.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2854,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360028,20,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2855,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360028,34,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
2856,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360028,33,50.0,4625.0,4625,1268.6000000000004,0.0,1,0,2,3,0.16666666666666666,0.0,0.3333333333333333,0.5,2.1666666666666665,1.1388888888888893,"[0, 3, 2, 2, 3, 3]"
2857,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360028,37,50.0,5894.0,5894,-0.3999999999996362,0.0,1,0,2,4,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,2.2857142857142856,1.0612244897959178,"[0, 3, 2, 2, 3, 3, 3]"
2858,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,1,0,0,1,0.5,0.0,0.0,0.5,1.5,2.25,"[0, 3]"
2859,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360028,20,50.0,4621.0,4621,1272.6000000000004,0.0,1,0,1,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666665,1.5555555555555558,"[0, 3, 2]"
2860,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360028,14,50.0,4619.0,4619,1274.6000000000004,0.0,1,0,2,1,0.25,0.0,0.5,0.25,1.75,1.1875,"[0, 3, 2, 2]"
2861,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360028,39,50.0,4620.0,4620,1273.6000000000004,0.0,1,0,2,2,0.2,0.0,0.4,0.4,2.0,1.2000000000000002,"[0, 3, 2, 2, 3]"
