index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Mean of T,Variance of T,Region of Failure
4342,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 1, 2]"
4343,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 1, 2, 2]"
4344,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 1, 2, 2, 3]"
4345,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 1, 2, 2, 3, 3]"
4346,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4347,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,20,50.0,4622.0,4622,1271.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4348,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
4349,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
4350,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,37,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
4351,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 2, 3, 3, 3]"
4352,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4353,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4354,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
4355,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 2, 1, 3]"
4356,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,37,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 2, 1, 3, 3]"
4357,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,3,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.2857142857142856,0.4897959183673466,"[2, 2, 2, 1, 3, 3, 3]"
4358,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4359,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4360,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
4361,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
4362,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360034,37,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
4363,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 2, 3, 3, 3]"
4364,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4365,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4366,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,34,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
4367,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,14,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 3, 2]"
4368,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 3, 3, 2, 1]"
4369,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,3,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.2857142857142856,0.4897959183673466,"[2, 2, 3, 3, 2, 1, 3]"
4370,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4371,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4372,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
4373,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
4374,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
4375,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
4376,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4377,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4378,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
4379,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,20,50.0,4620.0,4620,1273.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
4380,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360034,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
4381,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
4382,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4383,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4384,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
4385,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
4386,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
4387,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
4388,2,50,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4389,3,0,-1.0,-1.0,5893.6,3,50.0,50.0,33,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4390,4,0,-1.0,-1.0,5893.6,4,50.0,50.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
4391,5,0,-1.0,-1.0,5893.6,-1,50.0,50.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 3, 2]"
4392,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4393,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4394,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
4395,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 3, 2, 2]"
4396,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 2, 3]"
4397,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 2, 2, 3, 3]"
4398,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4399,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,39,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4400,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4616.0,4616,1277.6000000000004,0.0,0,1,2,1,0.0,0.25,0.5,0.25,2.0,0.5,"[2, 2, 3, 1]"
4401,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,2,0.0,0.2,0.4,0.4,2.2,0.5599999999999996,"[2, 2, 3, 1, 3]"
4402,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,14,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 3, 1, 3, 2]"
4403,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4404,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4405,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,20,50.0,4617.0,4617,1276.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
4406,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,41,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 3, 2, 1]"
4407,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360034,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 3, 2, 1, 3]"
4408,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,3,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.2857142857142856,0.4897959183673466,"[2, 2, 3, 2, 1, 3, 3]"
4409,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4410,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4411,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
4412,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 2, 1, 3]"
4413,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,20,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 3, 2]"
4414,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 3, 2, 3]"
4415,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4416,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4417,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
4418,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
4419,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
4420,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
4421,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4422,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4423,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,2,1,0.0,0.25,0.5,0.25,2.0,0.5,"[2, 2, 3, 1]"
4424,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,2,0.0,0.2,0.4,0.4,2.2,0.5599999999999996,"[2, 2, 3, 1, 3]"
4425,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,2,3,0.0,0.16666666666666666,0.3333333333333333,0.5,2.333333333333333,0.5555555555555571,"[2, 2, 3, 1, 3, 3]"
4426,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4427,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4428,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
4429,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,33,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 2, 3]"
4430,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360034,20,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 3, 2]"
4431,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 2, 3, 2, 3]"
4432,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4433,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
4434,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,2,1,0.0,0.25,0.5,0.25,2.0,0.5,"[2, 2, 1, 3]"
4435,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,37,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,2,2,0.0,0.2,0.4,0.4,2.2,0.5599999999999996,"[2, 2, 1, 3, 3]"
4436,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 1, 3, 3, 2]"
4437,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4438,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,37,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
4439,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,20,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
4440,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,14,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 3, 2, 2]"
4441,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 2, 3]"
4442,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4443,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4444,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
4445,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
4446,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,39,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
4447,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 2, 3, 3, 3]"
4448,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4449,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,20,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
4450,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,39,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
4451,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,41,50.0,4622.0,4622,1271.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 2, 3, 1]"
4452,6,0,-1.0,-1.0,5893.6,6,50.0,804.8502436360034,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 2, 3, 1, 3]"
4453,7,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,14,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 3, 1, 3, 2]"
4454,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
4455,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
4456,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 1, 2]"
4457,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 1, 2, 3]"
4458,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 1, 2, 3, 3]"
